,accuracy,max_depth,criterion,splitter
62,0.9483720930232559,16,entropy,best
166,0.947906976744186,42,entropy,best
72,0.947906976744186,19,gini,best
82,0.947906976744186,21,entropy,best
234,0.947906976744186,59,entropy,best
378,0.947906976744186,95,entropy,best
254,0.9474418604651162,64,entropy,best
238,0.9474418604651162,60,entropy,best
374,0.9474418604651162,94,entropy,best
162,0.9474418604651162,41,entropy,best
182,0.9474418604651162,46,entropy,best
42,0.9469767441860465,11,entropy,best
282,0.9469767441860465,71,entropy,best
140,0.9469767441860465,36,gini,best
274,0.9469767441860465,69,entropy,best
286,0.9465116279069767,72,entropy,best
242,0.946046511627907,61,entropy,best
336,0.946046511627907,85,gini,best
372,0.9455813953488372,94,gini,best
58,0.9451162790697675,15,entropy,best
154,0.9451162790697675,39,entropy,best
134,0.9451162790697675,34,entropy,best
126,0.9451162790697675,32,entropy,best
270,0.9446511627906977,68,entropy,best
174,0.9446511627906977,44,entropy,best
346,0.9441860465116279,87,entropy,best
256,0.9441860465116279,65,gini,best
168,0.9441860465116279,43,gini,best
146,0.9437209302325581,37,entropy,best
164,0.9437209302325581,42,gini,best
76,0.9432558139534883,20,gini,best
284,0.9427906976744186,72,gini,best
330,0.9427906976744186,83,entropy,best
388,0.9427906976744186,98,gini,best
98,0.9427906976744186,25,entropy,best
268,0.9423255813953488,68,gini,best
344,0.9423255813953488,87,gini,best
316,0.9423255813953488,80,gini,best
214,0.9423255813953488,54,entropy,best
128,0.9423255813953488,33,gini,best
300,0.9423255813953488,76,gini,best
216,0.9418604651162791,55,gini,best
68,0.9418604651162791,18,gini,best
240,0.9418604651162791,61,gini,best
384,0.9418604651162791,97,gini,best
176,0.9413953488372093,45,gini,best
122,0.9413953488372093,31,entropy,best
398,0.9413953488372093,100,entropy,best
228,0.9413953488372093,58,gini,best
188,0.9413953488372093,48,gini,best
84,0.9413953488372093,22,gini,best
116,0.9413953488372093,30,gini,best
212,0.9409302325581396,54,gini,best
144,0.9409302325581396,37,gini,best
320,0.9409302325581396,81,gini,best
360,0.9409302325581396,91,gini,best
192,0.9409302325581396,49,gini,best
108,0.9404651162790698,28,gini,best
184,0.9404651162790698,47,gini,best
248,0.94,63,gini,best
244,0.94,62,gini,best
104,0.94,27,gini,best
348,0.94,88,gini,best
180,0.94,46,gini,best
152,0.9395348837209302,39,gini,best
340,0.9395348837209302,86,gini,best
352,0.9395348837209302,89,gini,best
88,0.9395348837209302,23,gini,best
396,0.9390697674418604,100,gini,best
236,0.9390697674418604,60,gini,best
204,0.9390697674418604,52,gini,best
80,0.9390697674418604,21,gini,best
304,0.9390697674418604,77,gini,best
136,0.9390697674418604,35,gini,best
220,0.9386046511627907,56,gini,best
156,0.9386046511627907,40,gini,best
312,0.9386046511627907,79,gini,best
224,0.9381395348837209,57,gini,best
252,0.9381395348837209,64,gini,best
132,0.9376744186046512,34,gini,best
314,0.9376744186046512,79,entropy,best
332,0.9372093023255814,84,gini,best
260,0.9372093023255814,66,gini,best
196,0.9372093023255814,50,gini,best
296,0.9372093023255814,75,gini,best
200,0.9367441860465117,51,gini,best
380,0.9367441860465117,96,gini,best
208,0.9367441860465117,53,gini,best
368,0.9367441860465117,93,gini,best
264,0.9367441860465117,67,gini,best
232,0.9367441860465117,59,gini,best
364,0.9367441860465117,92,gini,best
276,0.9362790697674419,70,gini,best
120,0.9362790697674419,31,gini,best
376,0.9362790697674419,95,gini,best
160,0.935813953488372,41,gini,best
292,0.9353488372093023,74,gini,best
328,0.9353488372093023,83,gini,best
124,0.9353488372093023,32,gini,best
308,0.9353488372093023,78,gini,best
112,0.9344186046511628,29,gini,best
100,0.9344186046511628,26,gini,best
272,0.9344186046511628,69,gini,best
280,0.933953488372093,71,gini,best
92,0.932093023255814,24,gini,best
96,0.9311627906976744,25,gini,best
288,0.9306976744186046,73,gini,best
324,0.9306976744186046,82,gini,best
148,0.9302325581395349,38,gini,best
356,0.9302325581395349,90,gini,best
392,0.9293023255813954,99,gini,best
331,0.8916279069767442,83,entropy,random
247,0.8795348837209302,62,entropy,random
93,0.8730232558139535,24,gini,random
35,0.8725581395348837,9,entropy,random
109,0.8711627906976744,28,gini,random
291,0.8655813953488372,73,entropy,random
31,0.8604651162790697,8,entropy,random
183,0.8586046511627907,46,entropy,random
363,0.8553488372093023,91,entropy,random
303,0.8548837209302326,76,entropy,random
379,0.8548837209302326,95,entropy,random
151,0.8544186046511628,38,entropy,random
261,0.8525581395348837,66,gini,random
289,0.8520930232558139,73,gini,random
6,0.8506976744186047,2,entropy,best
4,0.8506976744186047,2,gini,best
277,0.8493023255813954,70,gini,random
145,0.8465116279069768,37,gini,random
171,0.8427906976744186,43,entropy,random
73,0.8427906976744186,19,gini,random
169,0.8423255813953489,43,gini,random
355,0.8418604651162791,89,entropy,random
243,0.8413953488372093,61,entropy,random
397,0.8404651162790697,100,gini,random
157,0.8386046511627907,40,gini,random
309,0.8367441860465116,78,gini,random
87,0.8358139534883721,22,entropy,random
357,0.8358139534883721,90,gini,random
391,0.8353488372093023,98,entropy,random
367,0.8353488372093023,92,entropy,random
105,0.8348837209302326,27,gini,random
81,0.8334883720930233,21,gini,random
205,0.8325581395348837,52,gini,random
159,0.8325581395348837,40,entropy,random
231,0.8288372093023256,58,entropy,random
49,0.827906976744186,13,gini,random
211,0.827906976744186,53,entropy,random
149,0.8274418604651163,38,gini,random
55,0.8269767441860465,14,entropy,random
189,0.8265116279069767,48,gini,random
341,0.8251162790697675,86,gini,random
43,0.8246511627906977,11,entropy,random
295,0.8241860465116279,74,entropy,random
269,0.8241860465116279,68,gini,random
107,0.8241860465116279,27,entropy,random
329,0.8232558139534883,83,gini,random
349,0.8232558139534883,88,gini,random
167,0.8223255813953488,42,entropy,random
47,0.8223255813953488,12,entropy,random
181,0.8204651162790698,46,gini,random
239,0.82,60,entropy,random
207,0.8181395348837209,52,entropy,random
69,0.8181395348837209,18,gini,random
193,0.8181395348837209,49,gini,random
135,0.8176744186046512,34,entropy,random
345,0.8167441860465117,87,gini,random
179,0.8167441860465117,45,entropy,random
359,0.8162790697674419,90,entropy,random
23,0.8162790697674419,6,entropy,random
85,0.815813953488372,22,gini,random
147,0.815813953488372,37,entropy,random
369,0.815813953488372,93,gini,random
299,0.8153488372093023,75,entropy,random
175,0.8148837209302325,44,entropy,random
203,0.813953488372093,51,entropy,random
297,0.8130232558139535,75,gini,random
285,0.812093023255814,72,gini,random
323,0.8116279069767441,81,entropy,random
311,0.8116279069767441,78,entropy,random
395,0.8116279069767441,99,entropy,random
351,0.8106976744186046,88,entropy,random
123,0.8106976744186046,31,entropy,random
321,0.8106976744186046,81,gini,random
137,0.8102325581395349,35,gini,random
65,0.8102325581395349,17,gini,random
213,0.8093023255813954,54,gini,random
347,0.8088372093023256,87,entropy,random
199,0.8088372093023256,50,entropy,random
223,0.8088372093023256,56,entropy,random
337,0.8083720930232559,85,gini,random
385,0.8079069767441861,97,gini,random
187,0.8079069767441861,47,entropy,random
143,0.8074418604651162,36,entropy,random
235,0.8074418604651162,59,entropy,random
273,0.806046511627907,69,gini,random
375,0.8055813953488372,94,entropy,random
217,0.8051162790697675,55,gini,random
371,0.8051162790697675,93,entropy,random
37,0.8046511627906977,10,gini,random
155,0.8027906976744186,39,entropy,random
237,0.8023255813953488,60,gini,random
131,0.8009302325581396,33,entropy,random
241,0.8009302325581396,61,gini,random
61,0.8009302325581396,16,gini,random
315,0.8004651162790698,79,entropy,random
53,0.7986046511627907,14,gini,random
185,0.7976744186046512,47,gini,random
165,0.7972093023255814,42,gini,random
221,0.7962790697674419,56,gini,random
59,0.7958139534883721,15,entropy,random
215,0.7958139534883721,54,entropy,random
67,0.7953488372093023,17,entropy,random
361,0.7953488372093023,91,gini,random
45,0.7948837209302325,12,gini,random
339,0.7944186046511628,85,entropy,random
399,0.7944186046511628,100,entropy,random
125,0.7944186046511628,32,gini,random
333,0.7934883720930233,84,gini,random
325,0.7930232558139535,82,gini,random
287,0.7925581395348837,72,entropy,random
141,0.792093023255814,36,gini,random
197,0.7916279069767442,50,gini,random
163,0.7911627906976744,41,entropy,random
119,0.7911627906976744,30,entropy,random
33,0.7906976744186046,9,gini,random
343,0.7906976744186046,86,entropy,random
267,0.7906976744186046,67,entropy,random
133,0.7902325581395349,34,gini,random
113,0.7893023255813953,29,gini,random
177,0.7893023255813953,45,gini,random
51,0.7883720930232558,13,entropy,random
129,0.786046511627907,33,gini,random
389,0.7855813953488372,98,gini,random
195,0.7855813953488372,49,entropy,random
251,0.7855813953488372,63,entropy,random
153,0.7846511627906977,39,gini,random
75,0.7841860465116279,19,entropy,random
79,0.7823255813953488,20,entropy,random
301,0.7823255813953488,76,gini,random
227,0.781860465116279,57,entropy,random
259,0.7813953488372093,65,entropy,random
271,0.7813953488372093,68,entropy,random
83,0.7809302325581395,21,entropy,random
101,0.7809302325581395,26,gini,random
383,0.7804651162790698,96,entropy,random
121,0.7804651162790698,31,gini,random
365,0.7804651162790698,92,gini,random
281,0.78,71,gini,random
257,0.7790697674418605,65,gini,random
71,0.7790697674418605,18,entropy,random
335,0.7790697674418605,84,entropy,random
57,0.7786046511627907,15,gini,random
327,0.7786046511627907,82,entropy,random
99,0.7786046511627907,25,entropy,random
91,0.7772093023255814,23,entropy,random
139,0.7744186046511627,35,entropy,random
209,0.7744186046511627,53,gini,random
77,0.7744186046511627,20,gini,random
305,0.7730232558139535,77,gini,random
41,0.7716279069767442,11,gini,random
317,0.7711627906976745,80,gini,random
191,0.7693023255813953,48,entropy,random
225,0.7688372093023256,57,gini,random
117,0.7679069767441861,30,gini,random
39,0.7660465116279069,10,entropy,random
233,0.7651162790697674,59,gini,random
95,0.7646511627906977,24,entropy,random
373,0.7641860465116279,94,gini,random
97,0.7637209302325582,25,gini,random
307,0.7632558139534884,77,entropy,random
381,0.7632558139534884,96,gini,random
89,0.7623255813953488,23,gini,random
111,0.761860465116279,28,entropy,random
275,0.7613953488372093,69,entropy,random
63,0.7609302325581395,16,entropy,random
161,0.7604651162790698,41,gini,random
249,0.7595348837209303,63,gini,random
313,0.7586046511627907,79,gini,random
219,0.7586046511627907,55,entropy,random
127,0.7567441860465116,32,entropy,random
173,0.7562790697674419,44,gini,random
265,0.7558139534883721,67,gini,random
393,0.7558139534883721,99,gini,random
229,0.7548837209302326,58,gini,random
255,0.753953488372093,64,entropy,random
353,0.7525581395348837,89,gini,random
115,0.752093023255814,29,entropy,random
293,0.7511627906976744,74,gini,random
377,0.7483720930232558,95,gini,random
253,0.7451162790697674,64,gini,random
319,0.7413953488372093,80,entropy,random
279,0.7404651162790697,70,entropy,random
29,0.74,8,gini,random
387,0.7358139534883721,97,entropy,random
263,0.7325581395348837,66,entropy,random
283,0.7320930232558139,71,entropy,random
201,0.718139534883721,51,gini,random
27,0.7130232558139535,7,entropy,random
103,0.7009302325581396,26,entropy,random
17,0.6934883720930233,5,gini,random
19,0.6920930232558139,5,entropy,random
25,0.6902325581395349,7,gini,random
245,0.686046511627907,62,gini,random
21,0.6683720930232558,6,gini,random
13,0.6679069767441861,4,gini,random
2,0.6209302325581395,1,entropy,best
0,0.6209302325581395,1,gini,best
11,0.5590697674418604,3,entropy,random
15,0.501860465116279,4,entropy,random
7,0.4544186046511628,2,entropy,random
5,0.4223255813953488,2,gini,random
9,0.41767441860465115,3,gini,random
3,0.41069767441860466,1,entropy,random
1,0.3851162790697674,1,gini,random
