,accuracy,max_depth,criterion,splitter
378,0.9875259875259875,95,entropy,best
176,0.9854469854469855,45,gini,best
302,0.9854469854469855,76,entropy,best
234,0.9854469854469855,59,entropy,best
294,0.9854469854469855,74,entropy,best
100,0.9854469854469855,26,gini,best
112,0.9854469854469855,29,gini,best
106,0.9854469854469855,27,entropy,best
116,0.9854469854469855,30,gini,best
158,0.9854469854469855,40,entropy,best
216,0.9854469854469855,55,gini,best
240,0.9854469854469855,61,gini,best
118,0.9854469854469855,30,entropy,best
154,0.9854469854469855,39,entropy,best
126,0.9854469854469855,32,entropy,best
150,0.9854469854469855,38,entropy,best
128,0.9854469854469855,33,gini,best
132,0.9854469854469855,34,gini,best
186,0.9854469854469855,47,entropy,best
246,0.9854469854469855,62,entropy,best
138,0.9854469854469855,35,entropy,best
200,0.9854469854469855,51,gini,best
300,0.9854469854469855,76,gini,best
194,0.9854469854469855,49,entropy,best
354,0.9854469854469855,89,entropy,best
326,0.9854469854469855,82,entropy,best
350,0.9854469854469855,88,entropy,best
312,0.9854469854469855,79,gini,best
366,0.9854469854469855,92,entropy,best
56,0.9854469854469855,15,gini,best
60,0.9854469854469855,16,gini,best
368,0.9854469854469855,93,gini,best
90,0.9854469854469855,23,entropy,best
334,0.9854469854469855,84,entropy,best
306,0.9854469854469855,77,entropy,best
46,0.9854469854469855,12,entropy,best
142,0.9833679833679834,36,entropy,best
64,0.9833679833679834,17,gini,best
136,0.9833679833679834,35,gini,best
134,0.9833679833679834,34,entropy,best
238,0.9833679833679834,60,entropy,best
360,0.9833679833679834,91,gini,best
358,0.9833679833679834,90,entropy,best
40,0.9833679833679834,11,gini,best
36,0.9833679833679834,10,gini,best
174,0.9833679833679834,44,entropy,best
34,0.9833679833679834,9,entropy,best
178,0.9833679833679834,45,entropy,best
370,0.9833679833679834,93,entropy,best
212,0.9833679833679834,54,gini,best
374,0.9833679833679834,94,entropy,best
396,0.9833679833679834,100,gini,best
328,0.9833679833679834,83,gini,best
62,0.9833679833679834,16,entropy,best
88,0.9833679833679834,23,gini,best
274,0.9833679833679834,69,entropy,best
320,0.9833679833679834,81,gini,best
120,0.9833679833679834,31,gini,best
318,0.9833679833679834,80,entropy,best
316,0.9833679833679834,80,gini,best
295,0.9833679833679834,74,entropy,random
290,0.9833679833679834,73,entropy,best
196,0.9833679833679834,50,gini,best
72,0.9833679833679834,19,gini,best
74,0.9833679833679834,19,entropy,best
286,0.9812889812889813,72,entropy,best
228,0.9812889812889813,58,gini,best
248,0.9812889812889813,63,gini,best
92,0.9812889812889813,24,gini,best
164,0.9812889812889813,42,gini,best
38,0.9812889812889813,10,entropy,best
30,0.9812889812889813,8,entropy,best
348,0.9812889812889813,88,gini,best
48,0.9812889812889813,13,gini,best
68,0.9812889812889813,18,gini,best
330,0.9812889812889813,83,entropy,best
276,0.9812889812889813,70,gini,best
392,0.9812889812889813,99,gini,best
390,0.9812889812889813,98,entropy,best
256,0.9812889812889813,65,gini,best
237,0.9792099792099792,60,gini,random
262,0.9792099792099792,66,entropy,best
380,0.9792099792099792,96,gini,best
110,0.9792099792099792,28,entropy,best
244,0.9792099792099792,62,gini,best
104,0.9792099792099792,27,gini,best
82,0.9792099792099792,21,entropy,best
67,0.9771309771309772,17,entropy,random
266,0.9771309771309772,67,entropy,best
268,0.9771309771309772,68,gini,best
314,0.9771309771309772,79,entropy,best
250,0.9771309771309772,63,entropy,best
44,0.9771309771309772,12,gini,best
190,0.9771309771309772,48,entropy,best
19,0.9771309771309772,5,entropy,random
49,0.9771309771309772,13,gini,random
214,0.9771309771309772,54,entropy,best
254,0.9771309771309772,64,entropy,best
202,0.9771309771309772,51,entropy,best
298,0.975051975051975,75,entropy,best
98,0.975051975051975,25,entropy,best
220,0.975051975051975,56,gini,best
206,0.975051975051975,52,entropy,best
273,0.975051975051975,69,gini,random
86,0.975051975051975,22,entropy,best
242,0.975051975051975,61,entropy,best
270,0.975051975051975,68,entropy,best
332,0.975051975051975,84,gini,best
304,0.975051975051975,77,gini,best
84,0.975051975051975,22,gini,best
58,0.975051975051975,15,entropy,best
78,0.975051975051975,20,entropy,best
272,0.975051975051975,69,gini,best
230,0.975051975051975,58,entropy,best
54,0.972972972972973,14,entropy,best
140,0.972972972972973,36,gini,best
121,0.972972972972973,31,gini,random
166,0.972972972972973,42,entropy,best
324,0.972972972972973,82,gini,best
94,0.972972972972973,24,entropy,best
342,0.9708939708939709,86,entropy,best
381,0.9708939708939709,96,gini,random
1,0.9708939708939709,1,gini,random
0,0.9708939708939709,1,gini,best
5,0.9708939708939709,2,gini,random
2,0.9708939708939709,1,entropy,best
25,0.9708939708939709,7,gini,random
113,0.9708939708939709,29,gini,random
3,0.9708939708939709,1,entropy,random
7,0.9708939708939709,2,entropy,random
26,0.9708939708939709,7,entropy,best
149,0.9688149688149689,38,gini,random
130,0.9688149688149689,33,entropy,best
102,0.9688149688149689,26,entropy,best
66,0.9688149688149689,17,entropy,best
182,0.9688149688149689,46,entropy,best
259,0.9667359667359667,65,entropy,random
282,0.9667359667359667,71,entropy,best
50,0.9667359667359667,13,entropy,best
210,0.9667359667359667,53,entropy,best
362,0.9667359667359667,91,entropy,best
226,0.9667359667359667,57,entropy,best
13,0.9667359667359667,4,gini,random
17,0.9646569646569647,5,gini,random
93,0.9646569646569647,24,gini,random
243,0.9646569646569647,61,entropy,random
161,0.9646569646569647,41,gini,random
23,0.9625779625779626,6,entropy,random
129,0.9625779625779626,33,gini,random
146,0.9625779625779626,37,entropy,best
57,0.9625779625779626,15,gini,random
11,0.9625779625779626,3,entropy,random
363,0.9625779625779626,91,entropy,random
75,0.9625779625779626,19,entropy,random
189,0.9625779625779626,48,gini,random
265,0.9604989604989606,67,gini,random
351,0.9604989604989606,88,entropy,random
263,0.9604989604989606,66,entropy,random
255,0.9604989604989606,64,entropy,random
15,0.9604989604989606,4,entropy,random
173,0.9604989604989606,44,gini,random
338,0.9604989604989606,85,entropy,best
37,0.9584199584199584,10,gini,random
387,0.9584199584199584,97,entropy,random
287,0.9584199584199584,72,entropy,random
87,0.9584199584199584,22,entropy,random
143,0.9584199584199584,36,entropy,random
367,0.9563409563409564,92,entropy,random
9,0.9563409563409564,3,gini,random
213,0.9563409563409564,54,gini,random
147,0.9563409563409564,37,entropy,random
33,0.9563409563409564,9,gini,random
119,0.9542619542619543,30,entropy,random
253,0.9542619542619543,64,gini,random
111,0.9542619542619543,28,entropy,random
319,0.9542619542619543,80,entropy,random
53,0.9542619542619543,14,gini,random
135,0.9542619542619543,34,entropy,random
55,0.9542619542619543,14,entropy,random
83,0.9542619542619543,21,entropy,random
27,0.9542619542619543,7,entropy,random
385,0.9542619542619543,97,gini,random
229,0.9521829521829522,58,gini,random
309,0.9521829521829522,78,gini,random
169,0.9521829521829522,43,gini,random
329,0.9521829521829522,83,gini,random
289,0.9521829521829522,73,gini,random
395,0.9521829521829522,99,entropy,random
35,0.9501039501039501,9,entropy,random
203,0.9501039501039501,51,entropy,random
261,0.9501039501039501,66,gini,random
355,0.9501039501039501,89,entropy,random
31,0.9501039501039501,8,entropy,random
39,0.9501039501039501,10,entropy,random
369,0.9501039501039501,93,gini,random
327,0.9501039501039501,82,entropy,random
377,0.9501039501039501,95,gini,random
207,0.9480249480249481,52,entropy,random
223,0.9480249480249481,56,entropy,random
321,0.9480249480249481,81,gini,random
99,0.9480249480249481,25,entropy,random
357,0.9480249480249481,90,gini,random
269,0.9480249480249481,68,gini,random
153,0.9480249480249481,39,gini,random
159,0.9480249480249481,40,entropy,random
157,0.9480249480249481,40,gini,random
313,0.9480249480249481,79,gini,random
85,0.9480249480249481,22,gini,random
307,0.9459459459459459,77,entropy,random
65,0.9459459459459459,17,gini,random
301,0.9459459459459459,76,gini,random
107,0.9459459459459459,27,entropy,random
323,0.9459459459459459,81,entropy,random
305,0.9459459459459459,77,gini,random
163,0.9459459459459459,41,entropy,random
379,0.9459459459459459,95,entropy,random
215,0.9438669438669439,54,entropy,random
209,0.9438669438669439,53,gini,random
61,0.9438669438669439,16,gini,random
199,0.9438669438669439,50,entropy,random
63,0.9438669438669439,16,entropy,random
167,0.9438669438669439,42,entropy,random
317,0.9438669438669439,80,gini,random
73,0.9438669438669439,19,gini,random
101,0.9438669438669439,26,gini,random
193,0.9417879417879418,49,gini,random
59,0.9417879417879418,15,entropy,random
393,0.9417879417879418,99,gini,random
347,0.9417879417879418,87,entropy,random
361,0.9417879417879418,91,gini,random
299,0.9397089397089398,75,entropy,random
333,0.9397089397089398,84,gini,random
389,0.9397089397089398,98,gini,random
201,0.9397089397089398,51,gini,random
77,0.9397089397089398,20,gini,random
137,0.9397089397089398,35,gini,random
251,0.9397089397089398,63,entropy,random
397,0.9376299376299376,100,gini,random
353,0.9376299376299376,89,gini,random
45,0.9376299376299376,12,gini,random
41,0.9376299376299376,11,gini,random
359,0.9376299376299376,90,entropy,random
29,0.9376299376299376,8,gini,random
195,0.9376299376299376,49,entropy,random
155,0.9376299376299376,39,entropy,random
315,0.9376299376299376,79,entropy,random
283,0.9376299376299376,71,entropy,random
81,0.9355509355509356,21,gini,random
79,0.9355509355509356,20,entropy,random
91,0.9355509355509356,23,entropy,random
239,0.9355509355509356,60,entropy,random
281,0.9355509355509356,71,gini,random
293,0.9334719334719335,74,gini,random
179,0.9334719334719335,45,entropy,random
227,0.9334719334719335,57,entropy,random
371,0.9334719334719335,93,entropy,random
343,0.9334719334719335,86,entropy,random
335,0.9334719334719335,84,entropy,random
105,0.9334719334719335,27,gini,random
399,0.9334719334719335,100,entropy,random
325,0.9313929313929314,82,gini,random
271,0.9313929313929314,68,entropy,random
125,0.9313929313929314,32,gini,random
211,0.9313929313929314,53,entropy,random
95,0.9313929313929314,24,entropy,random
145,0.9313929313929314,37,gini,random
339,0.9313929313929314,85,entropy,random
197,0.9313929313929314,50,gini,random
47,0.9293139293139293,12,entropy,random
117,0.9293139293139293,30,gini,random
365,0.9293139293139293,92,gini,random
383,0.9293139293139293,96,entropy,random
245,0.9293139293139293,62,gini,random
217,0.9293139293139293,55,gini,random
69,0.9293139293139293,18,gini,random
109,0.9293139293139293,28,gini,random
187,0.9293139293139293,47,entropy,random
181,0.9272349272349273,46,gini,random
241,0.9272349272349273,61,gini,random
139,0.9272349272349273,35,entropy,random
131,0.9272349272349273,33,entropy,random
127,0.9272349272349273,32,entropy,random
171,0.9272349272349273,43,entropy,random
103,0.9251559251559252,26,entropy,random
303,0.9251559251559252,76,entropy,random
267,0.9251559251559252,67,entropy,random
375,0.9251559251559252,94,entropy,random
123,0.9251559251559252,31,entropy,random
235,0.9251559251559252,59,entropy,random
51,0.9251559251559252,13,entropy,random
225,0.9251559251559252,57,gini,random
71,0.9251559251559252,18,entropy,random
337,0.9251559251559252,85,gini,random
151,0.9230769230769231,38,entropy,random
373,0.9230769230769231,94,gini,random
21,0.9230769230769231,6,gini,random
231,0.9230769230769231,58,entropy,random
331,0.9230769230769231,83,entropy,random
279,0.9230769230769231,70,entropy,random
291,0.9230769230769231,73,entropy,random
133,0.9230769230769231,34,gini,random
277,0.9230769230769231,70,gini,random
185,0.920997920997921,47,gini,random
175,0.920997920997921,44,entropy,random
97,0.920997920997921,25,gini,random
221,0.918918918918919,56,gini,random
43,0.918918918918919,11,entropy,random
183,0.918918918918919,46,entropy,random
311,0.918918918918919,78,entropy,random
249,0.9168399168399168,63,gini,random
89,0.9168399168399168,23,gini,random
165,0.9168399168399168,42,gini,random
297,0.9147609147609148,75,gini,random
141,0.9147609147609148,36,gini,random
257,0.9147609147609148,65,gini,random
247,0.9126819126819127,62,entropy,random
115,0.9126819126819127,29,entropy,random
191,0.9126819126819127,48,entropy,random
177,0.9126819126819127,45,gini,random
205,0.9106029106029107,52,gini,random
233,0.9106029106029107,59,gini,random
341,0.9085239085239085,86,gini,random
345,0.9085239085239085,87,gini,random
285,0.9085239085239085,72,gini,random
349,0.9043659043659044,88,gini,random
275,0.9022869022869023,69,entropy,random
219,0.9002079002079002,55,entropy,random
391,0.896049896049896,98,entropy,random
