,accuracy,max_depth,criterion,splitter
31,0.8426559356136821,8,entropy,random
105,0.8426559356136821,27,gini,random
361,0.8418511066398391,91,gini,random
317,0.8414486921529175,80,gini,random
135,0.8410462776659959,34,entropy,random
205,0.8406438631790745,52,gini,random
83,0.8402414486921529,21,entropy,random
355,0.8402414486921529,89,entropy,random
123,0.8398390342052314,31,entropy,random
125,0.8390342052313883,32,gini,random
267,0.8390342052313883,67,entropy,random
169,0.8386317907444668,43,gini,random
187,0.8382293762575452,47,entropy,random
259,0.8374245472837022,65,entropy,random
171,0.8370221327967807,43,entropy,random
373,0.8366197183098592,94,gini,random
353,0.8362173038229376,89,gini,random
111,0.8358148893360161,28,entropy,random
153,0.8358148893360161,39,gini,random
87,0.8354124748490945,22,entropy,random
79,0.8354124748490945,20,entropy,random
305,0.8354124748490945,77,gini,random
253,0.8346076458752515,64,gini,random
81,0.8346076458752515,21,gini,random
37,0.83420523138833,10,gini,random
379,0.83420523138833,95,entropy,random
165,0.8329979879275654,42,gini,random
119,0.8329979879275654,30,entropy,random
277,0.8329979879275654,70,gini,random
349,0.8329979879275654,88,gini,random
59,0.8325955734406438,15,entropy,random
145,0.8321931589537224,37,gini,random
69,0.8317907444668008,18,gini,random
331,0.8317907444668008,83,entropy,random
93,0.8317907444668008,24,gini,random
283,0.8313883299798793,71,entropy,random
157,0.8313883299798793,40,gini,random
359,0.8305835010060362,90,entropy,random
271,0.8305835010060362,68,entropy,random
39,0.8305835010060362,10,entropy,random
363,0.8297786720321931,91,entropy,random
221,0.8297786720321931,56,gini,random
99,0.8297786720321931,25,entropy,random
319,0.8289738430583501,80,entropy,random
35,0.8285714285714286,9,entropy,random
49,0.8285714285714286,13,gini,random
127,0.8285714285714286,32,entropy,random
303,0.8285714285714286,76,entropy,random
217,0.828169014084507,55,gini,random
333,0.828169014084507,84,gini,random
245,0.828169014084507,62,gini,random
279,0.826559356136821,70,entropy,random
315,0.8261569416498994,79,entropy,random
385,0.8261569416498994,97,gini,random
329,0.8257545271629778,83,gini,random
195,0.8253521126760563,49,entropy,random
