,accuracy,max_depth,criterion,splitter
380,0.8490036486107213,96,gini,best
160,0.8490036486107213,41,gini,best
388,0.8490036486107213,98,gini,best
112,0.8487229862475442,29,gini,best
100,0.8487229862475442,26,gini,best
212,0.8487229862475442,54,gini,best
364,0.8487229862475442,92,gini,best
72,0.8487229862475442,19,gini,best
280,0.8487229862475442,71,gini,best
316,0.8484423238843671,80,gini,best
92,0.8484423238843671,24,gini,best
220,0.8484423238843671,56,gini,best
308,0.8484423238843671,78,gini,best
268,0.84816166152119,68,gini,best
76,0.84816166152119,20,gini,best
228,0.847880999158013,58,gini,best
204,0.847880999158013,52,gini,best
88,0.8476003367948358,23,gini,best
324,0.8476003367948358,82,gini,best
68,0.8476003367948358,18,gini,best
128,0.8476003367948358,33,gini,best
172,0.8473196744316587,44,gini,best
328,0.8473196744316587,83,gini,best
64,0.8473196744316587,17,gini,best
332,0.8467583497053045,84,gini,best
356,0.8467583497053045,90,gini,best
288,0.8467583497053045,73,gini,best
80,0.8467583497053045,21,gini,best
116,0.8464776873421275,30,gini,best
360,0.8464776873421275,91,gini,best
300,0.8461970249789503,76,gini,best
348,0.8461970249789503,88,gini,best
336,0.8459163626157732,85,gini,best
208,0.8456357002525962,53,gini,best
108,0.8456357002525962,28,gini,best
96,0.8456357002525962,25,gini,best
340,0.845074375526242,86,gini,best
296,0.845074375526242,75,gini,best
396,0.8447937131630648,100,gini,best
244,0.8447937131630648,62,gini,best
136,0.8445130507998877,35,gini,best
304,0.8445130507998877,77,gini,best
104,0.8445130507998877,27,gini,best
232,0.8445130507998877,59,gini,best
188,0.8442323884367107,48,gini,best
184,0.8436710637103565,47,gini,best
196,0.8436710637103565,50,gini,best
352,0.8436710637103565,89,gini,best
140,0.8436710637103565,36,gini,best
152,0.8433904013471794,39,gini,best
176,0.8433904013471794,45,gini,best
264,0.842548414257648,67,gini,best
168,0.842548414257648,43,gini,best
276,0.842267751894471,70,gini,best
148,0.842267751894471,38,gini,best
260,0.8414257648049397,66,gini,best
124,0.8414257648049397,32,gini,best
284,0.8411451024417625,72,gini,best
18,0.8341285433623351,5,entropy,best
16,0.7861352792590514,5,gini,best
14,0.7791187201796239,4,entropy,best
287,0.7499298344092057,72,entropy,random
47,0.7420712882402469,12,entropy,random
10,0.7367387033398821,3,entropy,best
347,0.7342127420712883,87,entropy,random
311,0.733370754981757,78,entropy,random
215,0.7314061184395173,54,entropy,random
363,0.7297221442604547,91,entropy,random
285,0.7283188324445692,72,gini,random
395,0.7255122088127982,99,entropy,random
12,0.7243895593600899,4,gini,best
247,0.7241088969969127,62,entropy,random
181,0.7238282346337356,46,gini,random
41,0.7232669099073814,11,gini,random
235,0.7232669099073814,59,entropy,random
67,0.7227055851810272,17,entropy,random
265,0.7218635980914959,67,gini,random
91,0.7215829357283189,23,entropy,random
111,0.7215829357283189,28,entropy,random
315,0.7213022733651417,79,entropy,random
191,0.7179343250070166,48,entropy,random
295,0.7173730002806623,74,entropy,random
127,0.7170923379174853,32,entropy,random
89,0.7159696884647768,23,gini,random
75,0.7154083637384226,19,entropy,random
81,0.7148470390120685,21,gini,random
149,0.713443727196183,38,gini,random
129,0.713443727196183,33,gini,random
201,0.7131630648330058,51,gini,random
255,0.7114790906539433,64,entropy,random
49,0.7114790906539433,13,gini,random
85,0.710637103564412,22,gini,random
205,0.7086724670221723,52,gini,random
393,0.7081111422958182,99,gini,random
93,0.7081111422958182,24,gini,random
217,0.7055851810272242,55,gini,random
179,0.7044625315745159,45,entropy,random
259,0.7041818692113387,65,entropy,random
251,0.7030592197586304,63,entropy,random
253,0.7027785573954533,64,gini,random
189,0.7019365703059219,48,gini,random
361,0.7010945832163907,91,gini,random
379,0.7002525961268594,95,entropy,random
353,0.6996912714005052,89,gini,random
121,0.6996912714005052,31,gini,random
223,0.6988492843109739,56,entropy,random
341,0.6982879595846198,86,gini,random
277,0.6982879595846198,70,gini,random
101,0.6980072972214426,26,gini,random
225,0.6974459724950884,57,gini,random
63,0.6974459724950884,16,entropy,random
297,0.6974459724950884,75,gini,random
227,0.6971653101319113,57,entropy,random
237,0.69632332304238,60,gini,random
321,0.69632332304238,81,gini,random
343,0.696042660679203,86,entropy,random
375,0.696042660679203,94,entropy,random
267,0.6957619983160258,67,entropy,random
369,0.6954813359528488,93,gini,random
57,0.6954813359528488,15,gini,random
313,0.6952006735896716,79,gini,random
269,0.6952006735896716,68,gini,random
73,0.6952006735896716,19,gini,random
95,0.6949200112264945,24,entropy,random
263,0.6949200112264945,66,entropy,random
331,0.6946393488633175,83,entropy,random
195,0.6943586865001403,49,entropy,random
233,0.6929553746842548,59,gini,random
199,0.6918327252315465,50,entropy,random
357,0.6912714005051922,90,gini,random
123,0.6912714005051922,31,entropy,random
333,0.6912714005051922,84,gini,random
65,0.6909907381420152,17,gini,random
325,0.6898680886893067,82,gini,random
381,0.6890261015997755,96,gini,random
283,0.6884647768734212,71,entropy,random
249,0.6884647768734212,63,gini,random
371,0.6881841145102442,93,entropy,random
391,0.6881841145102442,98,entropy,random
107,0.6881841145102442,27,entropy,random
177,0.687903452147067,45,gini,random
173,0.68762278978389,44,gini,random
105,0.68762278978389,27,gini,random
135,0.6867808026943587,34,entropy,random
187,0.6859388156048274,47,entropy,random
387,0.6856581532416502,97,entropy,random
385,0.6853774908784732,97,gini,random
243,0.6850968285152961,61,entropy,random
193,0.6850968285152961,49,gini,random
163,0.684816166152119,41,entropy,random
169,0.6845355037889419,43,gini,random
139,0.6845355037889419,35,entropy,random
377,0.6842548414257648,95,gini,random
307,0.6842548414257648,77,entropy,random
351,0.6842548414257648,88,entropy,random
143,0.6842548414257648,36,entropy,random
229,0.6836935166994106,58,gini,random
383,0.6836935166994106,96,entropy,random
365,0.6828515296098793,92,gini,random
207,0.6828515296098793,52,entropy,random
155,0.6825708672467022,39,entropy,random
289,0.6817288801571709,73,gini,random
99,0.6817288801571709,25,entropy,random
157,0.6806062307044626,40,gini,random
83,0.6800449059781083,21,entropy,random
203,0.6797642436149313,51,entropy,random
115,0.6794835812517541,29,entropy,random
345,0.6794835812517541,87,gini,random
245,0.6794835812517541,62,gini,random
281,0.6789222565254,71,gini,random
293,0.6789222565254,74,gini,random
305,0.6786415941622228,77,gini,random
133,0.6786415941622228,34,gini,random
299,0.6783609317990458,75,entropy,random
71,0.6780802694358686,18,entropy,random
161,0.6775189447095145,41,gini,random
141,0.6769576199831603,36,gini,random
87,0.6766769576199831,22,entropy,random
109,0.6763962952568061,28,gini,random
77,0.676115632893629,20,gini,random
339,0.6755543081672748,85,entropy,random
8,0.6749929834409206,3,gini,best
319,0.6747123210777435,80,entropy,random
113,0.6741509963513893,29,gini,random
59,0.673309009261858,15,entropy,random
183,0.673309009261858,46,entropy,random
35,0.6724670221723267,9,entropy,random
359,0.6721863598091496,90,entropy,random
271,0.6719056974459725,68,entropy,random
211,0.6713443727196183,53,entropy,random
213,0.6707830479932642,54,gini,random
327,0.6702217232669099,82,entropy,random
165,0.6693797361773786,42,gini,random
261,0.6688184114510244,66,gini,random
221,0.6682570867246702,56,gini,random
303,0.6679764243614931,76,entropy,random
397,0.667695761998316,100,gini,random
51,0.6671344372719619,13,entropy,random
119,0.6671344372719619,30,entropy,random
241,0.6671344372719619,61,gini,random
185,0.6668537749087847,47,gini,random
257,0.6668537749087847,65,gini,random
197,0.6665731125456076,50,gini,random
171,0.6662924501824306,43,entropy,random
137,0.6660117878192534,35,gini,random
355,0.6657311254560764,89,entropy,random
337,0.6654504630928992,85,gini,random
145,0.6651698007297221,37,gini,random
329,0.6648891383665451,83,gini,random
291,0.6646084760033679,73,entropy,random
175,0.6637664889138366,44,entropy,random
389,0.6634858265506596,98,gini,random
151,0.6632051641874824,38,entropy,random
45,0.6632051641874824,12,gini,random
219,0.6632051641874824,55,entropy,random
159,0.6626438394611283,40,entropy,random
117,0.6620825147347741,30,gini,random
53,0.6620825147347741,14,gini,random
209,0.6618018523715969,53,gini,random
309,0.6618018523715969,78,gini,random
239,0.6615211900084199,60,entropy,random
69,0.6603985405557115,18,gini,random
125,0.6587145663766489,32,gini,random
97,0.6581532416502947,25,gini,random
61,0.6564692674712321,16,gini,random
273,0.6556272803817008,69,gini,random
317,0.6550659556553466,80,gini,random
335,0.6550659556553466,84,entropy,random
37,0.6542239685658153,10,gini,random
167,0.653381981476284,42,entropy,random
43,0.653101319113107,11,entropy,random
279,0.653101319113107,70,entropy,random
103,0.653101319113107,26,entropy,random
367,0.6525399943867527,92,entropy,random
55,0.6508560202076902,14,entropy,random
153,0.6494527083918047,39,gini,random
79,0.6488913836654505,20,entropy,random
301,0.6480493965759192,76,gini,random
231,0.6472074094863879,58,entropy,random
323,0.6469267471232107,81,entropy,random
147,0.6460847600336794,37,entropy,random
373,0.6460847600336794,94,gini,random
39,0.6458040976705024,10,entropy,random
31,0.6446814482177939,8,entropy,random
131,0.6438394611282627,33,entropy,random
275,0.6373842267751895,69,entropy,random
349,0.6340162784170643,88,gini,random
399,0.6247544204322201,100,entropy,random
33,0.6087566657311254,9,gini,random
23,0.6020207690148751,6,entropy,random
27,0.598933483019927,7,entropy,random
19,0.5941622228459164,5,entropy,random
29,0.5936008981195622,8,gini,random
21,0.5733932079708112,6,gini,random
4,0.5674992983440921,2,gini,best
17,0.5568341285433623,5,gini,random
25,0.5366264383946113,7,gini,random
6,0.5363457760314342,2,entropy,best
13,0.5152960987931519,4,gini,random
9,0.4796519786696604,3,gini,random
0,0.44541117036205446,1,gini,best
15,0.43446533819814764,4,entropy,random
7,0.41790625877069887,2,entropy,random
11,0.41453831041257366,3,entropy,random
2,0.40443446533819816,1,entropy,best
5,0.3976985686219478,2,gini,random
1,0.3853494246421555,1,gini,random
3,0.34717934325007016,1,entropy,random
