,accuracy,max_depth,criterion,splitter
366,0.9718614718614719,92,entropy,best
355,0.9718614718614719,89,entropy,random
23,0.9718614718614719,6,entropy,random
376,0.9718614718614719,95,gini,best
356,0.9718614718614719,90,gini,best
358,0.9718614718614719,90,entropy,best
390,0.9718614718614719,98,entropy,best
347,0.9718614718614719,87,entropy,random
386,0.9718614718614719,97,entropy,best
170,0.9696969696969697,43,entropy,best
46,0.9696969696969697,12,entropy,best
285,0.9696969696969697,72,gini,random
220,0.9696969696969697,56,gini,best
66,0.9696969696969697,17,entropy,best
382,0.9696969696969697,96,entropy,best
30,0.9696969696969697,8,entropy,best
112,0.9696969696969697,29,gini,best
294,0.9696969696969697,74,entropy,best
218,0.9696969696969697,55,entropy,best
50,0.9696969696969697,13,entropy,best
281,0.9696969696969697,71,gini,random
302,0.9696969696969697,76,entropy,best
44,0.9696969696969697,12,gini,best
36,0.9696969696969697,10,gini,best
238,0.9696969696969697,60,entropy,best
252,0.9696969696969697,64,gini,best
236,0.9696969696969697,60,gini,best
374,0.9696969696969697,94,entropy,best
261,0.9696969696969697,66,gini,random
262,0.9696969696969697,66,entropy,best
266,0.9696969696969697,67,entropy,best
270,0.9696969696969697,68,entropy,best
230,0.9696969696969697,58,entropy,best
274,0.9696969696969697,69,entropy,best
42,0.9696969696969697,11,entropy,best
370,0.9696969696969697,93,entropy,best
162,0.9696969696969697,41,entropy,best
227,0.9696969696969697,57,entropy,random
108,0.9696969696969697,28,gini,best
298,0.9696969696969697,75,entropy,best
106,0.9696969696969697,27,entropy,best
394,0.9696969696969697,99,entropy,best
340,0.9696969696969697,86,gini,best
70,0.9696969696969697,18,entropy,best
338,0.9696969696969697,85,entropy,best
398,0.9696969696969697,100,entropy,best
74,0.9696969696969697,19,entropy,best
334,0.9696969696969697,84,entropy,best
190,0.9696969696969697,48,entropy,best
348,0.9696969696969697,88,gini,best
325,0.9696969696969697,82,gini,random
82,0.9696969696969697,21,entropy,best
324,0.9696969696969697,82,gini,best
322,0.9696969696969697,81,entropy,best
62,0.9696969696969697,16,entropy,best
150,0.9696969696969697,38,entropy,best
184,0.9696969696969697,47,gini,best
94,0.9696969696969697,24,entropy,best
383,0.9696969696969697,96,entropy,random
306,0.9696969696969697,77,entropy,best
214,0.9696969696969697,54,entropy,best
98,0.9696969696969697,25,entropy,best
210,0.9696969696969697,53,entropy,best
178,0.9696969696969697,45,entropy,best
91,0.9696969696969697,23,entropy,random
392,0.9696969696969697,99,gini,best
168,0.9675324675324676,43,gini,best
242,0.9675324675324676,61,entropy,best
378,0.9675324675324676,95,entropy,best
33,0.9675324675324676,9,gini,random
174,0.9675324675324676,44,entropy,best
204,0.9675324675324676,52,gini,best
198,0.9675324675324676,50,entropy,best
384,0.9675324675324676,97,gini,best
234,0.9675324675324676,59,entropy,best
158,0.9675324675324676,40,entropy,best
380,0.9675324675324676,96,gini,best
38,0.9675324675324676,10,entropy,best
186,0.9675324675324676,47,entropy,best
189,0.9675324675324676,48,gini,random
202,0.9675324675324676,51,entropy,best
222,0.9675324675324676,56,entropy,best
228,0.9675324675324676,58,gini,best
130,0.9675324675324676,33,entropy,best
246,0.9675324675324676,62,entropy,best
362,0.9675324675324676,91,entropy,best
72,0.9675324675324676,19,gini,best
350,0.9675324675324676,88,entropy,best
88,0.9675324675324676,23,gini,best
90,0.9675324675324676,23,entropy,best
318,0.9675324675324676,80,entropy,best
58,0.9675324675324676,15,entropy,best
194,0.9675324675324676,49,entropy,best
54,0.9675324675324676,14,entropy,best
102,0.9675324675324676,26,entropy,best
304,0.9675324675324676,77,gini,best
247,0.9675324675324676,62,entropy,random
110,0.9675324675324676,28,entropy,best
116,0.9675324675324676,30,gini,best
290,0.9675324675324676,73,entropy,best
105,0.9675324675324676,27,gini,random
260,0.9675324675324676,66,gini,best
282,0.9675324675324676,71,entropy,best
126,0.9675324675324676,32,entropy,best
128,0.9675324675324676,33,gini,best
278,0.9675324675324676,70,entropy,best
250,0.9675324675324676,63,entropy,best
41,0.9675324675324676,11,gini,random
146,0.9675324675324676,37,entropy,best
258,0.9675324675324676,65,entropy,best
254,0.9653679653679653,64,entropy,best
336,0.9653679653679653,85,gini,best
333,0.9653679653679653,84,gini,random
331,0.9653679653679653,83,entropy,random
330,0.9653679653679653,83,entropy,best
319,0.9653679653679653,80,entropy,random
364,0.9653679653679653,92,gini,best
256,0.9653679653679653,65,gini,best
208,0.9653679653679653,53,gini,best
284,0.9653679653679653,72,gini,best
312,0.9653679653679653,79,gini,best
352,0.9653679653679653,89,gini,best
231,0.9653679653679653,58,entropy,random
354,0.9653679653679653,89,entropy,best
346,0.9653679653679653,87,entropy,best
309,0.9653679653679653,78,gini,random
399,0.9653679653679653,100,entropy,random
60,0.9653679653679653,16,gini,best
187,0.9653679653679653,47,entropy,random
160,0.9653679653679653,41,gini,best
144,0.9653679653679653,37,gini,best
138,0.9653679653679653,35,entropy,best
180,0.9653679653679653,46,gini,best
132,0.9653679653679653,34,gini,best
124,0.9653679653679653,32,gini,best
34,0.9653679653679653,9,entropy,best
120,0.9653679653679653,31,gini,best
84,0.9653679653679653,22,gini,best
299,0.9632034632034632,75,entropy,random
305,0.9632034632034632,77,gini,random
156,0.9632034632034632,40,gini,best
48,0.9632034632034632,13,gini,best
52,0.9632034632034632,14,gini,best
148,0.9632034632034632,38,gini,best
248,0.9632034632034632,63,gini,best
100,0.9632034632034632,26,gini,best
104,0.9632034632034632,27,gini,best
141,0.9632034632034632,36,gini,random
264,0.9632034632034632,67,gini,best
332,0.9632034632034632,84,gini,best
65,0.9632034632034632,17,gini,random
136,0.9632034632034632,35,gini,best
343,0.9632034632034632,86,entropy,random
272,0.9632034632034632,69,gini,best
372,0.9632034632034632,94,gini,best
315,0.9632034632034632,79,entropy,random
68,0.9632034632034632,18,gini,best
316,0.9632034632034632,80,gini,best
69,0.9632034632034632,18,gini,random
368,0.9632034632034632,93,gini,best
200,0.9632034632034632,51,gini,best
393,0.9632034632034632,99,gini,random
167,0.9632034632034632,42,entropy,random
381,0.9632034632034632,96,gini,random
164,0.9632034632034632,42,gini,best
224,0.9632034632034632,57,gini,best
389,0.9632034632034632,98,gini,random
133,0.961038961038961,34,gini,random
203,0.961038961038961,51,entropy,random
175,0.961038961038961,44,entropy,random
139,0.961038961038961,35,entropy,random
320,0.961038961038961,81,gini,best
257,0.961038961038961,65,gini,random
71,0.961038961038961,18,entropy,random
40,0.961038961038961,11,gini,best
396,0.961038961038961,100,gini,best
56,0.961038961038961,15,gini,best
101,0.961038961038961,26,gini,random
232,0.961038961038961,59,gini,best
51,0.961038961038961,13,entropy,random
192,0.961038961038961,49,gini,best
360,0.961038961038961,91,gini,best
96,0.961038961038961,25,gini,best
225,0.961038961038961,57,gini,random
223,0.961038961038961,56,entropy,random
300,0.9588744588744589,76,gini,best
64,0.9588744588744589,17,gini,best
397,0.9588744588744589,100,gini,random
135,0.9588744588744589,34,entropy,random
213,0.9588744588744589,54,gini,random
367,0.9588744588744589,92,entropy,random
288,0.9588744588744589,73,gini,best
215,0.9588744588744589,54,entropy,random
235,0.9588744588744589,59,entropy,random
188,0.9588744588744589,48,gini,best
92,0.9588744588744589,24,gini,best
49,0.9588744588744589,13,gini,random
172,0.9588744588744589,44,gini,best
219,0.9588744588744589,55,entropy,random
152,0.9588744588744589,39,gini,best
95,0.9588744588744589,24,entropy,random
244,0.9588744588744589,62,gini,best
221,0.9588744588744589,56,gini,random
76,0.9588744588744589,20,gini,best
80,0.9567099567099567,21,gini,best
296,0.9567099567099567,75,gini,best
388,0.9567099567099567,98,gini,best
283,0.9567099567099567,71,entropy,random
229,0.9567099567099567,58,gini,random
147,0.9567099567099567,37,entropy,random
29,0.9567099567099567,8,gini,random
143,0.9567099567099567,36,entropy,random
140,0.9567099567099567,36,gini,best
63,0.9545454545454546,16,entropy,random
328,0.9545454545454546,83,gini,best
145,0.9545454545454546,37,gini,random
349,0.9545454545454546,88,gini,random
341,0.9545454545454546,86,gini,random
217,0.9545454545454546,55,gini,random
263,0.9545454545454546,66,entropy,random
268,0.9545454545454546,68,gini,best
119,0.9545454545454546,30,entropy,random
67,0.9545454545454546,17,entropy,random
212,0.9545454545454546,54,gini,best
125,0.9545454545454546,32,gini,random
79,0.9545454545454546,20,entropy,random
109,0.9523809523809523,28,gini,random
53,0.9523809523809523,14,gini,random
165,0.9523809523809523,42,gini,random
45,0.9523809523809523,12,gini,random
155,0.9523809523809523,39,entropy,random
93,0.9523809523809523,24,gini,random
207,0.9523809523809523,52,entropy,random
75,0.9523809523809523,19,entropy,random
271,0.9523809523809523,68,entropy,random
357,0.9502164502164502,90,gini,random
387,0.9502164502164502,97,entropy,random
87,0.9502164502164502,22,entropy,random
375,0.9502164502164502,94,entropy,random
195,0.9502164502164502,49,entropy,random
111,0.9502164502164502,28,entropy,random
303,0.9502164502164502,76,entropy,random
151,0.9502164502164502,38,entropy,random
211,0.9502164502164502,53,entropy,random
267,0.948051948051948,67,entropy,random
117,0.948051948051948,30,gini,random
17,0.948051948051948,5,gini,random
25,0.948051948051948,7,gini,random
39,0.948051948051948,10,entropy,random
363,0.948051948051948,91,entropy,random
253,0.948051948051948,64,gini,random
163,0.948051948051948,41,entropy,random
279,0.948051948051948,70,entropy,random
127,0.9458874458874459,32,entropy,random
137,0.9458874458874459,35,gini,random
169,0.9458874458874459,43,gini,random
351,0.9458874458874459,88,entropy,random
57,0.9458874458874459,15,gini,random
233,0.9458874458874459,59,gini,random
245,0.9458874458874459,62,gini,random
335,0.9458874458874459,84,entropy,random
297,0.9458874458874459,75,gini,random
313,0.9458874458874459,79,gini,random
323,0.9458874458874459,81,entropy,random
113,0.9437229437229437,29,gini,random
199,0.9437229437229437,50,entropy,random
361,0.9437229437229437,91,gini,random
327,0.9437229437229437,82,entropy,random
301,0.9437229437229437,76,gini,random
11,0.9437229437229437,3,entropy,random
317,0.9437229437229437,80,gini,random
83,0.9437229437229437,21,entropy,random
115,0.9415584415584416,29,entropy,random
43,0.9415584415584416,11,entropy,random
373,0.9415584415584416,94,gini,random
321,0.9415584415584416,81,gini,random
339,0.9415584415584416,85,entropy,random
385,0.9415584415584416,97,gini,random
289,0.9415584415584416,73,gini,random
359,0.9393939393939394,90,entropy,random
239,0.9393939393939394,60,entropy,random
191,0.9393939393939394,48,entropy,random
185,0.9393939393939394,47,gini,random
379,0.9393939393939394,95,entropy,random
295,0.9393939393939394,74,entropy,random
205,0.9393939393939394,52,gini,random
237,0.9393939393939394,60,gini,random
369,0.9393939393939394,93,gini,random
329,0.9393939393939394,83,gini,random
121,0.9393939393939394,31,gini,random
153,0.9372294372294372,39,gini,random
287,0.9372294372294372,72,entropy,random
177,0.9372294372294372,45,gini,random
157,0.935064935064935,40,gini,random
395,0.935064935064935,99,entropy,random
13,0.935064935064935,4,gini,random
307,0.935064935064935,77,entropy,random
249,0.935064935064935,63,gini,random
131,0.935064935064935,33,entropy,random
149,0.935064935064935,38,gini,random
337,0.935064935064935,85,gini,random
311,0.9329004329004329,78,entropy,random
1,0.9329004329004329,1,gini,random
251,0.9329004329004329,63,entropy,random
265,0.9329004329004329,67,gini,random
277,0.9329004329004329,70,gini,random
73,0.9307359307359307,19,gini,random
129,0.9307359307359307,33,gini,random
365,0.9307359307359307,92,gini,random
353,0.9307359307359307,89,gini,random
377,0.9285714285714286,95,gini,random
391,0.9285714285714286,98,entropy,random
291,0.9285714285714286,73,entropy,random
259,0.9264069264069265,65,entropy,random
97,0.9264069264069265,25,gini,random
37,0.9264069264069265,10,gini,random
81,0.9264069264069265,21,gini,random
269,0.9264069264069265,68,gini,random
183,0.9264069264069265,46,entropy,random
371,0.9242424242424242,93,entropy,random
7,0.9242424242424242,2,entropy,random
273,0.9242424242424242,69,gini,random
193,0.922077922077922,49,gini,random
5,0.922077922077922,2,gini,random
3,0.922077922077922,1,entropy,random
77,0.9199134199134199,20,gini,random
241,0.9199134199134199,61,gini,random
209,0.9199134199134199,53,gini,random
345,0.9177489177489178,87,gini,random
197,0.9112554112554112,50,gini,random
161,0.9069264069264069,41,gini,random
107,0.8939393939393939,27,entropy,random
