,accuracy,max_depth,criterion,splitter
74,0.9370341814443588,19,entropy,best
354,0.9370341814443588,89,entropy,best
314,0.9365201747622719,79,entropy,best
84,0.9365201747622719,22,gini,best
330,0.9365201747622719,83,entropy,best
270,0.9365201747622719,68,entropy,best
236,0.9362631714212285,60,gini,best
396,0.936006168080185,100,gini,best
208,0.9357491647391416,53,gini,best
116,0.9357491647391416,30,gini,best
230,0.9354921613980982,58,entropy,best
138,0.9352351580570547,35,entropy,best
94,0.9352351580570547,24,entropy,best
80,0.9349781547160113,21,gini,best
228,0.9349781547160113,58,gini,best
232,0.9347211513749679,59,gini,best
156,0.9347211513749679,40,gini,best
108,0.934207144692881,28,gini,best
344,0.934207144692881,87,gini,best
352,0.9339501413518376,89,gini,best
324,0.9339501413518376,82,gini,best
288,0.9339501413518376,73,gini,best
248,0.9339501413518376,63,gini,best
384,0.9336931380107941,97,gini,best
180,0.9334361346697507,46,gini,best
398,0.9334361346697507,100,entropy,best
320,0.9334361346697507,81,gini,best
104,0.9334361346697507,27,gini,best
112,0.9334361346697507,29,gini,best
216,0.9331791313287072,55,gini,best
88,0.9331791313287072,23,gini,best
336,0.9331791313287072,85,gini,best
244,0.9329221279876638,62,gini,best
172,0.9329221279876638,44,gini,best
388,0.9329221279876638,98,gini,best
212,0.9326651246466204,54,gini,best
364,0.9324081213055769,92,gini,best
304,0.9324081213055769,77,gini,best
220,0.9324081213055769,56,gini,best
308,0.9321511179645335,78,gini,best
296,0.9321511179645335,75,gini,best
312,0.9321511179645335,79,gini,best
372,0.9321511179645335,94,gini,best
124,0.9321511179645335,32,gini,best
256,0.9321511179645335,65,gini,best
276,0.9318941146234901,70,gini,best
160,0.9318941146234901,41,gini,best
332,0.9318941146234901,84,gini,best
368,0.9318941146234901,93,gini,best
376,0.9318941146234901,95,gini,best
92,0.9316371112824466,24,gini,best
196,0.9316371112824466,50,gini,best
316,0.9313801079414032,80,gini,best
252,0.9313801079414032,64,gini,best
392,0.9313801079414032,99,gini,best
100,0.9311231046003599,26,gini,best
300,0.9311231046003599,76,gini,best
268,0.9308661012593163,68,gini,best
164,0.9308661012593163,42,gini,best
204,0.9308661012593163,52,gini,best
264,0.930609097918273,67,gini,best
132,0.930609097918273,34,gini,best
188,0.930609097918273,48,gini,best
136,0.930609097918273,35,gini,best
280,0.9303520945772294,71,gini,best
272,0.9300950912361861,69,gini,best
260,0.9300950912361861,66,gini,best
360,0.9300950912361861,91,gini,best
284,0.9298380878951427,72,gini,best
224,0.9298380878951427,57,gini,best
200,0.9295810845540992,51,gini,best
176,0.9295810845540992,45,gini,best
140,0.9295810845540992,36,gini,best
184,0.9295810845540992,47,gini,best
380,0.9295810845540992,96,gini,best
356,0.9293240812130558,90,gini,best
128,0.9293240812130558,33,gini,best
348,0.9290670778720124,88,gini,best
240,0.9288100745309689,61,gini,best
152,0.9277820611667952,39,gini,best
120,0.9277820611667952,31,gini,best
148,0.9272680544847083,38,gini,best
328,0.9270110511436649,83,gini,best
144,0.9270110511436649,37,gini,best
96,0.926497044461578,25,gini,best
43,0.916987920842971,11,entropy,random
47,0.9141608840914932,12,entropy,random
55,0.9131328707273194,14,entropy,random
51,0.9131328707273194,13,entropy,random
69,0.9118478540221023,18,gini,random
53,0.9090208172706246,14,gini,random
49,0.9072217938833205,13,gini,random
129,0.9061937805191468,33,gini,random
369,0.9043947571318427,93,gini,random
217,0.9038807504497558,55,gini,random
45,0.9023387304034952,12,gini,random
197,0.9023387304034952,50,gini,random
113,0.9020817270624518,29,gini,random
61,0.9018247237214084,16,gini,random
233,0.9015677203803649,59,gini,random
249,0.901053713698278,63,gini,random
385,0.9005397070161912,97,gini,random
161,0.899768696993061,41,gini,random
137,0.8995116936520174,35,gini,random
275,0.8977126702647135,69,entropy,random
103,0.89745566692367,26,entropy,random
189,0.8969416602415832,48,gini,random
185,0.8966846569005397,47,gini,random
37,0.8959136468774094,10,gini,random
173,0.8953996401953226,44,gini,random
57,0.8953996401953226,15,gini,random
133,0.8951426368542791,34,gini,random
277,0.8946286301721922,70,gini,random
301,0.8930866101259316,76,gini,random
305,0.8930866101259316,77,gini,random
175,0.8918015934207145,44,entropy,random
149,0.8918015934207145,38,gini,random
237,0.891544590079671,60,gini,random
205,0.8910305833975841,52,gini,random
241,0.8907735800565407,61,gini,random
145,0.8892315600102801,37,gini,random
97,0.8892315600102801,25,gini,random
179,0.8892315600102801,45,entropy,random
253,0.8889745566692367,64,gini,random
315,0.8887175533281932,79,entropy,random
169,0.8882035466461063,43,gini,random
83,0.887946543305063,21,entropy,random
211,0.887946543305063,53,entropy,random
289,0.8876895399640196,73,gini,random
287,0.887432536622976,72,entropy,random
397,0.887432536622976,100,gini,random
93,0.8871755332819327,24,gini,random
125,0.8869185299408893,32,gini,random
265,0.8869185299408893,67,gini,random
381,0.8869185299408893,96,gini,random
317,0.8858905165767155,80,gini,random
41,0.8846054998714983,11,gini,random
337,0.8846054998714983,85,gini,random
333,0.8846054998714983,84,gini,random
193,0.8843484965304549,49,gini,random
373,0.8840914931894115,94,gini,random
225,0.8840914931894115,57,gini,random
73,0.8840914931894115,19,gini,random
309,0.8840914931894115,78,gini,random
311,0.883834489848368,78,entropy,random
361,0.883834489848368,91,gini,random
81,0.8835774865073246,21,gini,random
143,0.8835774865073246,36,entropy,random
71,0.8833204831662812,18,entropy,random
157,0.8822924698021074,40,gini,random
357,0.8817784631200205,90,gini,random
101,0.8815214597789771,26,gini,random
391,0.8812644564379337,98,entropy,random
117,0.8812644564379337,30,gini,random
345,0.8810074530968902,87,gini,random
263,0.8807504497558468,66,entropy,random
341,0.8807504497558468,86,gini,random
247,0.8807504497558468,62,entropy,random
329,0.8804934464148034,83,gini,random
181,0.8802364430737599,46,gini,random
383,0.8802364430737599,96,entropy,random
327,0.8802364430737599,82,entropy,random
353,0.8799794397327165,89,gini,random
111,0.8797224363916731,28,entropy,random
209,0.8797224363916731,53,gini,random
313,0.8792084297095862,79,gini,random
151,0.8792084297095862,38,entropy,random
155,0.8792084297095862,39,entropy,random
293,0.8789514263685428,74,gini,random
239,0.8789514263685428,60,entropy,random
153,0.8786944230274993,39,gini,random
207,0.878437419686456,52,entropy,random
319,0.877923413004369,80,entropy,random
105,0.8774094063222821,27,gini,random
285,0.8774094063222821,72,gini,random
347,0.8771524029812388,87,entropy,random
245,0.8766383962991519,62,gini,random
281,0.8766383962991519,71,gini,random
295,0.8763813929581085,74,entropy,random
393,0.8763813929581085,99,gini,random
355,0.8761243896170651,89,entropy,random
389,0.8758673862760216,98,gini,random
325,0.8758673862760216,82,gini,random
299,0.8756103829349782,75,entropy,random
221,0.8753533795939347,56,gini,random
365,0.8753533795939347,92,gini,random
147,0.8750963762528913,37,entropy,random
379,0.8750963762528913,95,entropy,random
109,0.8745823695708044,28,gini,random
349,0.8745823695708044,88,gini,random
159,0.8745823695708044,40,entropy,random
395,0.8740683628887176,99,entropy,random
273,0.8735543562066307,69,gini,random
91,0.8727833461835004,23,entropy,random
321,0.872526342842457,81,gini,random
215,0.872526342842457,54,entropy,random
243,0.872526342842457,61,entropy,random
89,0.8722693395014135,23,gini,random
167,0.8717553328193266,42,entropy,random
115,0.8717553328193266,29,entropy,random
199,0.8717553328193266,50,entropy,random
139,0.8714983294782832,35,entropy,random
229,0.8714983294782832,58,gini,random
77,0.8712413261372398,20,gini,random
177,0.8709843227961963,45,gini,random
163,0.8707273194551529,41,entropy,random
87,0.8707273194551529,22,entropy,random
187,0.8704703161141095,47,entropy,random
297,0.8699563094320226,75,gini,random
65,0.8694423027499357,17,gini,random
191,0.8691852994088923,48,entropy,random
339,0.8689282960678488,85,entropy,random
231,0.8689282960678488,58,entropy,random
165,0.868414289385762,42,gini,random
67,0.8681572860447185,17,entropy,random
255,0.8679002827036751,64,entropy,random
307,0.8673862760215882,77,entropy,random
223,0.8671292726805448,56,entropy,random
141,0.8663582626574146,36,gini,random
227,0.8658442559753277,57,entropy,random
387,0.8653302492932408,97,entropy,random
75,0.8653302492932408,19,entropy,random
377,0.8653302492932408,95,gini,random
4,0.8650732459521974,2,gini,best
6,0.8650732459521974,2,entropy,best
283,0.864816242611154,71,entropy,random
343,0.8637882292469802,86,entropy,random
79,0.8635312259059368,20,entropy,random
85,0.8632742225648934,22,gini,random
257,0.8630172192238499,65,gini,random
359,0.8625032125417631,90,entropy,random
121,0.8619892058596762,31,gini,random
399,0.8617322025186327,100,entropy,random
261,0.8617322025186327,66,gini,random
171,0.8614751991775893,43,entropy,random
271,0.8612181958365459,68,entropy,random
291,0.8609611924955024,73,entropy,random
259,0.8609611924955024,65,entropy,random
107,0.860704189154459,27,entropy,random
63,0.8599331791313287,16,entropy,random
99,0.8599331791313287,25,entropy,random
335,0.8596761757902853,84,entropy,random
371,0.8596761757902853,93,entropy,random
235,0.8594191724492418,59,entropy,random
183,0.8589051657671549,46,entropy,random
135,0.8581341557440246,34,entropy,random
123,0.8578771524029812,31,entropy,random
303,0.8576201490619378,76,entropy,random
251,0.8558211256746338,63,entropy,random
95,0.8555641223335904,24,entropy,random
351,0.8553071189925469,88,entropy,random
131,0.8545361089694166,33,entropy,random
33,0.8519660755589823,9,gini,random
201,0.8499100488306348,51,gini,random
213,0.8499100488306348,54,gini,random
127,0.8496530454895914,32,entropy,random
267,0.8493960421485479,67,entropy,random
39,0.8491390388075045,10,entropy,random
219,0.847083012079157,55,entropy,random
203,0.847083012079157,51,entropy,random
367,0.8465690053970701,92,entropy,random
59,0.8447699820097662,15,entropy,random
363,0.8419429452582884,91,entropy,random
195,0.8419429452582884,49,entropy,random
331,0.8411719352351581,83,entropy,random
25,0.8396299151888974,7,gini,random
279,0.839372911847854,70,entropy,random
35,0.8391159085068106,9,entropy,random
269,0.8362888717553328,68,gini,random
119,0.8334618350038551,30,entropy,random
375,0.8278077615008995,94,entropy,random
323,0.8267797481367257,81,entropy,random
29,0.8185556412233359,8,gini,random
31,0.7933693138010794,8,entropy,random
27,0.7352865587252634,7,entropy,random
19,0.7288614751991775,5,entropy,random
15,0.7044461578000514,4,entropy,random
5,0.6815728604471858,2,gini,random
17,0.6730917501927525,5,gini,random
23,0.6640966332562324,6,entropy,random
2,0.638396299151889,1,entropy,best
0,0.638396299151889,1,gini,best
3,0.5636083269082498,1,entropy,random
13,0.520431765612953,4,gini,random
11,0.5096376252891287,3,entropy,random
21,0.5011565150346955,6,gini,random
7,0.47905422770496014,2,entropy,random
9,0.4402467232074017,3,gini,random
1,0.3968131585710614,1,gini,random
