,accuracy,max_depth,criterion,splitter
124,0.6162849872773537,32,gini,best
240,0.6160305343511451,61,gini,best
392,0.6160305343511451,99,gini,best
360,0.6155216284987277,91,gini,best
172,0.6155216284987277,44,gini,best
236,0.6152671755725191,60,gini,best
136,0.6150127226463105,35,gini,best
96,0.6150127226463105,25,gini,best
296,0.6150127226463105,75,gini,best
88,0.6150127226463105,23,gini,best
80,0.6147582697201018,21,gini,best
372,0.6145038167938931,94,gini,best
348,0.6145038167938931,88,gini,best
160,0.6145038167938931,41,gini,best
264,0.6145038167938931,67,gini,best
336,0.6145038167938931,85,gini,best
320,0.6142493638676845,81,gini,best
300,0.6142493638676845,76,gini,best
192,0.6139949109414758,49,gini,best
72,0.6137404580152672,19,gini,best
308,0.6137404580152672,78,gini,best
84,0.6137404580152672,22,gini,best
344,0.6137404580152672,87,gini,best
224,0.6134860050890585,57,gini,best
248,0.6132315521628499,63,gini,best
312,0.6132315521628499,79,gini,best
108,0.6132315521628499,28,gini,best
104,0.6132315521628499,27,gini,best
24,0.6132315521628499,7,gini,best
276,0.6129770992366412,70,gini,best
396,0.6129770992366412,100,gini,best
128,0.6127226463104326,33,gini,best
252,0.6127226463104326,64,gini,best
164,0.6127226463104326,42,gini,best
176,0.6124681933842239,45,gini,best
304,0.6124681933842239,77,gini,best
212,0.6122137404580152,54,gini,best
268,0.6122137404580152,68,gini,best
168,0.6119592875318066,43,gini,best
208,0.6119592875318066,53,gini,best
292,0.611704834605598,74,gini,best
376,0.611704834605598,95,gini,best
132,0.611704834605598,34,gini,best
148,0.611704834605598,38,gini,best
368,0.6114503816793894,93,gini,best
200,0.6114503816793894,51,gini,best
152,0.610941475826972,39,gini,best
284,0.610941475826972,72,gini,best
196,0.6106870229007634,50,gini,best
112,0.6106870229007634,29,gini,best
220,0.6104325699745548,56,gini,best
364,0.6104325699745548,92,gini,best
340,0.6104325699745548,86,gini,best
144,0.6104325699745548,37,gini,best
216,0.610178117048346,55,gini,best
228,0.6099236641221374,58,gini,best
100,0.6094147582697201,26,gini,best
188,0.6094147582697201,48,gini,best
120,0.6091603053435114,31,gini,best
316,0.6086513994910941,80,gini,best
380,0.6083969465648855,96,gini,best
324,0.6055979643765903,82,gini,best
156,0.6038167938931298,40,gini,best
244,0.6020356234096692,62,gini,best
20,0.5819338422391858,6,gini,best
18,0.5486005089058524,5,entropy,best
16,0.5363867684478372,5,gini,best
14,0.505852417302799,4,entropy,best
12,0.5017811704834606,4,gini,best
8,0.44122137404580153,3,gini,best
10,0.4287531806615776,3,entropy,best
35,0.3852417302798982,9,entropy,random
39,0.3826972010178117,10,entropy,random
295,0.3796437659033079,74,entropy,random
153,0.3791348600508906,39,gini,random
29,0.37608142493638674,8,gini,random
99,0.3753180661577608,25,entropy,random
27,0.3732824427480916,7,entropy,random
121,0.37302798982188295,31,gini,random
67,0.3709923664122137,17,entropy,random
41,0.3699745547073791,11,gini,random
197,0.3656488549618321,50,gini,random
319,0.361323155216285,80,entropy,random
4,0.35954198473282445,2,gini,best
143,0.35928753180661577,36,entropy,random
379,0.35877862595419846,95,entropy,random
145,0.3569974554707379,37,gini,random
209,0.34987277353689566,53,gini,random
111,0.3486005089058524,28,entropy,random
135,0.3473282442748092,34,entropy,random
101,0.3414758269720102,26,gini,random
373,0.3371501272264631,94,gini,random
227,0.3371501272264631,57,entropy,random
343,0.3371501272264631,86,entropy,random
279,0.33078880407124683,70,entropy,random
387,0.3287531806615776,97,entropy,random
285,0.328498727735369,72,gini,random
383,0.3282442748091603,96,entropy,random
49,0.3282442748091603,13,gini,random
391,0.32748091603053436,98,entropy,random
43,0.3272264631043257,11,entropy,random
205,0.3241730279898219,52,gini,random
245,0.3239185750636132,62,gini,random
317,0.32264631043256997,80,gini,random
345,0.32213740458015266,87,gini,random
23,0.32188295165394404,6,entropy,random
31,0.32137404580152673,8,entropy,random
25,0.32111959287531805,7,gini,random
71,0.32010178117048343,18,entropy,random
137,0.3198473282442748,35,gini,random
199,0.3195928753180662,50,entropy,random
251,0.3193384223918575,63,entropy,random
385,0.3183206106870229,97,gini,random
195,0.31806615776081426,49,entropy,random
95,0.31704834605597965,24,entropy,random
57,0.31603053435114503,15,gini,random
307,0.3139949109414758,77,entropy,random
331,0.31348600508905855,83,entropy,random
321,0.31297709923664124,81,gini,random
147,0.31297709923664124,37,entropy,random
93,0.31221374045801525,24,gini,random
149,0.31195928753180663,38,gini,random
47,0.31170483460559795,12,entropy,random
65,0.3114503816793893,17,gini,random
19,0.3114503816793893,5,entropy,random
21,0.30916030534351147,6,gini,random
125,0.30865139949109416,32,gini,random
335,0.3083969465648855,84,entropy,random
69,0.30814249363867685,18,gini,random
393,0.30788804071246817,99,gini,random
79,0.3073791348600509,20,entropy,random
271,0.3073791348600509,68,entropy,random
11,0.30712468193384224,3,entropy,random
333,0.305852417302799,84,gini,random
179,0.3055979643765903,45,entropy,random
265,0.305089058524173,67,gini,random
207,0.305089058524173,52,entropy,random
309,0.305089058524173,78,gini,random
219,0.3048346055979644,55,entropy,random
323,0.3048346055979644,81,entropy,random
287,0.3043256997455471,72,entropy,random
243,0.30407124681933845,61,entropy,random
97,0.30381679389312977,25,gini,random
51,0.3025445292620865,13,entropy,random
6,0.30229007633587784,2,entropy,best
229,0.3020356234096692,58,gini,random
167,0.3020356234096692,42,entropy,random
63,0.30178117048346054,16,entropy,random
381,0.30178117048346054,96,gini,random
45,0.3010178117048346,12,gini,random
129,0.3005089058524173,33,gini,random
133,0.30025445292620867,34,gini,random
181,0.30025445292620867,46,gini,random
249,0.3,63,gini,random
201,0.29923664122137406,51,gini,random
339,0.2989821882951654,85,entropy,random
297,0.29872773536895675,75,gini,random
185,0.29847328244274807,47,gini,random
293,0.29821882951653944,74,gini,random
395,0.2979643765903308,99,entropy,random
277,0.2972010178117048,70,gini,random
315,0.2966921119592875,79,entropy,random
193,0.2964376590330789,49,gini,random
215,0.2964376590330789,54,entropy,random
223,0.2959287531806616,56,entropy,random
327,0.2956743002544529,82,entropy,random
247,0.29491094147582697,62,entropy,random
325,0.29465648854961835,82,gini,random
261,0.29338422391857505,66,gini,random
83,0.29338422391857505,21,entropy,random
33,0.29236641221374043,9,gini,random
109,0.2916030534351145,28,gini,random
157,0.29033078880407126,40,gini,random
257,0.28982188295165395,65,gini,random
361,0.28931297709923665,91,gini,random
183,0.28931297709923665,46,entropy,random
163,0.28931297709923665,41,entropy,random
169,0.28829516539440203,43,gini,random
89,0.2880407124681934,23,gini,random
171,0.2870229007633588,43,entropy,random
289,0.2865139949109415,73,gini,random
37,0.2865139949109415,10,gini,random
235,0.2857506361323155,59,entropy,random
141,0.28549618320610687,36,gini,random
259,0.28498727735368956,65,entropy,random
291,0.28498727735368956,73,entropy,random
365,0.2842239185750636,92,gini,random
241,0.2837150127226463,61,gini,random
213,0.283206106870229,54,gini,random
389,0.28295165394402033,98,gini,random
337,0.2826972010178117,85,gini,random
107,0.2819338422391858,27,entropy,random
233,0.2816793893129771,59,gini,random
305,0.28142493638676847,77,gini,random
263,0.28091603053435116,66,entropy,random
59,0.28040712468193385,15,entropy,random
269,0.28040712468193385,68,gini,random
159,0.27989821882951654,40,entropy,random
53,0.27989821882951654,14,gini,random
75,0.27888040712468193,19,entropy,random
299,0.27888040712468193,75,entropy,random
17,0.2786259541984733,5,gini,random
155,0.278117048346056,39,entropy,random
175,0.2770992366412214,44,entropy,random
253,0.2770992366412214,64,gini,random
301,0.2768447837150127,76,gini,random
303,0.2768447837150127,76,entropy,random
357,0.2768447837150127,90,gini,random
127,0.2768447837150127,32,entropy,random
119,0.27582697201017814,30,entropy,random
369,0.2748091603053435,93,gini,random
399,0.2748091603053435,100,entropy,random
103,0.2748091603053435,26,entropy,random
353,0.27455470737913484,89,gini,random
225,0.2737913486005089,57,gini,random
81,0.27251908396946567,21,gini,random
189,0.272264631043257,48,gini,random
131,0.272264631043257,33,entropy,random
347,0.272264631043257,87,entropy,random
341,0.27201017811704836,86,gini,random
9,0.27201017811704836,3,gini,random
203,0.27099236641221375,51,entropy,random
313,0.2697201017811705,79,gini,random
255,0.2694656488549618,64,entropy,random
55,0.2694656488549618,14,entropy,random
161,0.2687022900763359,41,gini,random
267,0.2676844783715013,67,entropy,random
237,0.2676844783715013,60,gini,random
177,0.26717557251908397,45,gini,random
281,0.26692111959287534,71,gini,random
349,0.26666666666666666,88,gini,random
311,0.26590330788804073,78,entropy,random
351,0.26513994910941474,88,entropy,random
77,0.2633587786259542,20,gini,random
105,0.26310432569974557,27,gini,random
363,0.2623409669211196,91,entropy,random
61,0.2623409669211196,16,gini,random
115,0.26208651399491095,29,entropy,random
13,0.26183206106870227,4,gini,random
87,0.2600508905852417,22,entropy,random
173,0.2592875318066158,44,gini,random
191,0.2587786259541985,48,entropy,random
165,0.2585241730279898,42,gini,random
151,0.2582697201017812,38,entropy,random
187,0.2564885496183206,47,entropy,random
273,0.2564885496183206,69,gini,random
375,0.255470737913486,94,entropy,random
113,0.25521628498727733,29,gini,random
231,0.25470737913486,58,entropy,random
139,0.2539440203562341,35,entropy,random
329,0.25368956743002546,83,gini,random
85,0.2511450381679389,22,gini,random
217,0.250381679389313,55,gini,random
359,0.24910941475826973,90,entropy,random
377,0.24885496183206107,95,gini,random
221,0.24783715012722646,56,gini,random
123,0.2470737913486005,31,entropy,random
211,0.2460559796437659,53,entropy,random
367,0.24580152671755726,92,entropy,random
117,0.24122137404580152,30,gini,random
283,0.23969465648854962,71,entropy,random
91,0.23740458015267177,23,entropy,random
397,0.23715012722646311,100,gini,random
371,0.2366412213740458,93,entropy,random
355,0.23486005089058523,89,entropy,random
275,0.23256997455470738,69,entropy,random
239,0.23129770992366414,60,entropy,random
73,0.22849872773536894,19,gini,random
2,0.22697201017811705,1,entropy,best
0,0.22697201017811705,1,gini,best
15,0.2178117048346056,4,entropy,random
5,0.19491094147582697,2,gini,random
3,0.19033078880407125,1,entropy,random
7,0.1806615776081425,2,entropy,random
1,0.17786259541984734,1,gini,random
