,accuracy,max_depth,criterion,splitter
348,0.9267267267267267,88,gini,best
259,0.9267267267267267,65,entropy,random
224,0.9267267267267267,57,gini,best
151,0.9267267267267267,38,entropy,random
111,0.9267267267267267,28,entropy,random
160,0.9267267267267267,41,gini,best
266,0.9267267267267267,67,entropy,best
107,0.9261261261261261,27,entropy,random
280,0.9261261261261261,71,gini,best
53,0.9261261261261261,14,gini,random
317,0.9261261261261261,80,gini,random
148,0.9261261261261261,38,gini,best
81,0.9261261261261261,21,gini,random
289,0.9261261261261261,73,gini,random
87,0.9261261261261261,22,entropy,random
185,0.9255255255255255,47,gini,random
55,0.9255255255255255,14,entropy,random
369,0.9255255255255255,93,gini,random
385,0.9255255255255255,97,gini,random
177,0.9255255255255255,45,gini,random
350,0.9255255255255255,88,entropy,best
101,0.9255255255255255,26,gini,random
311,0.9255255255255255,78,entropy,random
115,0.9255255255255255,29,entropy,random
265,0.9255255255255255,67,gini,random
157,0.924924924924925,40,gini,random
61,0.924924924924925,16,gini,random
392,0.924924924924925,99,gini,best
171,0.924924924924925,43,entropy,random
293,0.924924924924925,74,gini,random
141,0.924924924924925,36,gini,random
225,0.924924924924925,57,gini,random
192,0.924924924924925,49,gini,best
307,0.924924924924925,77,entropy,random
333,0.9243243243243243,84,gini,random
163,0.9243243243243243,41,entropy,random
167,0.9243243243243243,42,entropy,random
268,0.9243243243243243,68,gini,best
375,0.9243243243243243,94,entropy,random
173,0.9237237237237237,44,gini,random
223,0.9237237237237237,56,entropy,random
105,0.9237237237237237,27,gini,random
179,0.9237237237237237,45,entropy,random
267,0.9231231231231232,67,entropy,random
38,0.9225225225225225,10,entropy,best
153,0.9225225225225225,39,gini,random
229,0.9225225225225225,58,gini,random
133,0.9225225225225225,34,gini,random
117,0.9225225225225225,30,gini,random
363,0.9225225225225225,91,entropy,random
175,0.9219219219219219,44,entropy,random
195,0.9219219219219219,49,entropy,random
70,0.9219219219219219,18,entropy,best
377,0.9219219219219219,95,gini,random
47,0.9219219219219219,12,entropy,random
269,0.9213213213213213,68,gini,random
63,0.9213213213213213,16,entropy,random
243,0.9207207207207208,61,entropy,random
149,0.9207207207207208,38,gini,random
373,0.9207207207207208,94,gini,random
387,0.9207207207207208,97,entropy,random
197,0.9207207207207208,50,gini,random
393,0.9207207207207208,99,gini,random
277,0.9201201201201201,70,gini,random
59,0.9201201201201201,15,entropy,random
301,0.9201201201201201,76,gini,random
355,0.9201201201201201,89,entropy,random
207,0.9195195195195195,52,entropy,random
131,0.9195195195195195,33,entropy,random
271,0.9195195195195195,68,entropy,random
249,0.918918918918919,63,gini,random
209,0.918918918918919,53,gini,random
327,0.9183183183183183,82,entropy,random
231,0.9183183183183183,58,entropy,random
325,0.9183183183183183,82,gini,random
233,0.9183183183183183,59,gini,random
341,0.9177177177177177,86,gini,random
201,0.9177177177177177,51,gini,random
187,0.9171171171171171,47,entropy,random
235,0.9171171171171171,59,entropy,random
241,0.9165165165165166,61,gini,random
299,0.9165165165165166,75,entropy,random
91,0.9165165165165166,23,entropy,random
227,0.9159159159159159,57,entropy,random
75,0.9153153153153153,19,entropy,random
221,0.9153153153153153,56,gini,random
324,0.9147147147147147,82,gini,best
261,0.9147147147147147,66,gini,random
313,0.9147147147147147,79,gini,random
109,0.9141141141141141,28,gini,random
365,0.9135135135135135,92,gini,random
71,0.9135135135135135,18,entropy,random
147,0.9129129129129129,37,entropy,random
143,0.9129129129129129,36,entropy,random
253,0.9123123123123124,64,gini,random
359,0.9099099099099099,90,entropy,random
315,0.9087087087087087,79,entropy,random
83,0.9081081081081082,21,entropy,random
139,0.9081081081081082,35,entropy,random
251,0.9081081081081082,63,entropy,random
379,0.9075075075075075,95,entropy,random
239,0.9075075075075075,60,entropy,random
79,0.9069069069069069,20,entropy,random
331,0.9057057057057057,83,entropy,random
203,0.9057057057057057,51,entropy,random
219,0.9045045045045045,55,entropy,random
155,0.9027027027027027,39,entropy,random
119,0.9021021021021021,30,entropy,random
159,0.9009009009009009,40,entropy,random
161,0.8990990990990991,41,gini,random
391,0.8966966966966967,98,entropy,random
135,0.8948948948948949,34,entropy,random
