,accuracy,max_depth,criterion,splitter
263,0.9428571428571428,66,entropy,random
386,0.9428571428571428,97,entropy,best
382,0.9428571428571428,96,entropy,best
59,0.9424547283702214,15,entropy,random
146,0.9424547283702214,37,entropy,best
118,0.9420523138832998,30,entropy,best
379,0.9420523138832998,95,entropy,random
62,0.9420523138832998,16,entropy,best
306,0.9420523138832998,77,entropy,best
227,0.9420523138832998,57,entropy,random
90,0.9420523138832998,23,entropy,best
105,0.9416498993963782,27,gini,random
254,0.9416498993963782,64,entropy,best
338,0.9416498993963782,85,entropy,best
199,0.9416498993963782,50,entropy,random
283,0.9416498993963782,71,entropy,random
134,0.9416498993963782,34,entropy,best
207,0.9416498993963782,52,entropy,random
302,0.9412474849094568,76,entropy,best
226,0.9412474849094568,57,entropy,best
322,0.9408450704225352,81,entropy,best
181,0.9408450704225352,46,gini,random
294,0.9408450704225352,74,entropy,best
210,0.9408450704225352,53,entropy,best
314,0.9408450704225352,79,entropy,best
229,0.9408450704225352,58,gini,random
326,0.9404426559356137,82,entropy,best
351,0.9404426559356137,88,entropy,random
73,0.9404426559356137,19,gini,random
206,0.9404426559356137,52,entropy,best
234,0.9404426559356137,59,entropy,best
144,0.9404426559356137,37,gini,best
100,0.9404426559356137,26,gini,best
346,0.9404426559356137,87,entropy,best
91,0.9400402414486921,23,entropy,random
121,0.9400402414486921,31,gini,random
378,0.9400402414486921,95,entropy,best
137,0.9400402414486921,35,gini,random
152,0.9400402414486921,39,gini,best
104,0.9400402414486921,27,gini,best
74,0.9396378269617707,19,entropy,best
41,0.9396378269617707,11,gini,random
233,0.9396378269617707,59,gini,random
65,0.9396378269617707,17,gini,random
69,0.9396378269617707,18,gini,random
309,0.9392354124748491,78,gini,random
148,0.9392354124748491,38,gini,best
318,0.9392354124748491,80,entropy,best
175,0.9392354124748491,44,entropy,random
390,0.9392354124748491,98,entropy,best
147,0.9392354124748491,37,entropy,random
106,0.9392354124748491,27,entropy,best
261,0.9388329979879275,66,gini,random
303,0.9388329979879275,76,entropy,random
92,0.9388329979879275,24,gini,best
193,0.9388329979879275,49,gini,random
187,0.9388329979879275,47,entropy,random
396,0.9388329979879275,100,gini,best
272,0.9388329979879275,69,gini,best
248,0.9388329979879275,63,gini,best
397,0.9388329979879275,100,gini,random
393,0.938430583501006,99,gini,random
269,0.938430583501006,68,gini,random
245,0.938430583501006,62,gini,random
278,0.938430583501006,70,entropy,best
369,0.938430583501006,93,gini,random
340,0.938430583501006,86,gini,best
189,0.938430583501006,48,gini,random
301,0.9380281690140845,76,gini,random
194,0.9380281690140845,49,entropy,best
398,0.9380281690140845,100,entropy,best
385,0.9380281690140845,97,gini,random
232,0.9380281690140845,59,gini,best
348,0.9380281690140845,88,gini,best
109,0.9380281690140845,28,gini,random
220,0.9380281690140845,56,gini,best
250,0.937625754527163,63,entropy,best
54,0.937625754527163,14,entropy,best
384,0.937625754527163,97,gini,best
149,0.937625754527163,38,gini,random
297,0.937625754527163,75,gini,random
125,0.9372233400402414,32,gini,random
242,0.9372233400402414,61,entropy,best
296,0.9372233400402414,75,gini,best
315,0.9372233400402414,79,entropy,random
136,0.9372233400402414,35,gini,best
237,0.9372233400402414,60,gini,random
164,0.9372233400402414,42,gini,best
373,0.9372233400402414,94,gini,random
365,0.9372233400402414,92,gini,random
335,0.9372233400402414,84,entropy,random
391,0.93682092555332,98,entropy,random
361,0.93682092555332,91,gini,random
352,0.93682092555332,89,gini,best
307,0.93682092555332,77,entropy,random
200,0.93682092555332,51,gini,best
107,0.93682092555332,27,entropy,random
130,0.93682092555332,33,entropy,best
209,0.9364185110663984,53,gini,random
236,0.9364185110663984,60,gini,best
176,0.9364185110663984,45,gini,best
308,0.9360160965794768,78,gini,best
276,0.9360160965794768,70,gini,best
324,0.9360160965794768,82,gini,best
83,0.9360160965794768,21,entropy,random
133,0.9360160965794768,34,gini,random
388,0.9360160965794768,98,gini,best
169,0.9360160965794768,43,gini,random
228,0.9356136820925554,58,gini,best
217,0.9356136820925554,55,gini,random
94,0.9356136820925554,24,entropy,best
190,0.9356136820925554,48,entropy,best
277,0.9356136820925554,70,gini,random
116,0.9356136820925554,30,gini,best
349,0.9356136820925554,88,gini,random
119,0.9356136820925554,30,entropy,random
87,0.9356136820925554,22,entropy,random
343,0.9356136820925554,86,entropy,random
95,0.9356136820925554,24,entropy,random
42,0.9356136820925554,11,entropy,best
265,0.9356136820925554,67,gini,random
323,0.9356136820925554,81,entropy,random
305,0.9352112676056338,77,gini,random
101,0.9352112676056338,26,gini,random
275,0.9352112676056338,69,entropy,random
139,0.9352112676056338,35,entropy,random
320,0.9352112676056338,81,gini,best
75,0.9352112676056338,19,entropy,random
168,0.9352112676056338,43,gini,best
336,0.9352112676056338,85,gini,best
204,0.9348088531187123,52,gini,best
328,0.9348088531187123,83,gini,best
344,0.9348088531187123,87,gini,best
289,0.9348088531187123,73,gini,random
157,0.9348088531187123,40,gini,random
188,0.9344064386317907,48,gini,best
151,0.9344064386317907,38,entropy,random
298,0.9344064386317907,75,entropy,best
399,0.9344064386317907,100,entropy,random
293,0.9344064386317907,74,gini,random
225,0.9344064386317907,57,gini,random
240,0.9344064386317907,61,gini,best
270,0.9340040241448692,68,entropy,best
180,0.9340040241448692,46,gini,best
235,0.9340040241448692,59,entropy,random
192,0.9340040241448692,49,gini,best
287,0.9340040241448692,72,entropy,random
212,0.9340040241448692,54,gini,best
316,0.9340040241448692,80,gini,best
156,0.9340040241448692,40,gini,best
364,0.9340040241448692,92,gini,best
292,0.9340040241448692,74,gini,best
112,0.9340040241448692,29,gini,best
383,0.9336016096579477,96,entropy,random
255,0.9336016096579477,64,entropy,random
160,0.9336016096579477,41,gini,best
223,0.9336016096579477,56,entropy,random
372,0.9336016096579477,94,gini,best
129,0.9336016096579477,33,gini,random
257,0.9331991951710261,65,gini,random
216,0.9331991951710261,55,gini,best
284,0.9331991951710261,72,gini,best
259,0.9331991951710261,65,entropy,random
120,0.9331991951710261,31,gini,best
392,0.9331991951710261,99,gini,best
353,0.9327967806841047,89,gini,random
256,0.9327967806841047,65,gini,best
184,0.9327967806841047,47,gini,best
131,0.9327967806841047,33,entropy,random
252,0.9327967806841047,64,gini,best
140,0.9327967806841047,36,gini,best
173,0.9323943661971831,44,gini,random
128,0.9323943661971831,33,gini,best
224,0.9323943661971831,57,gini,best
280,0.9323943661971831,71,gini,best
208,0.9323943661971831,53,gini,best
264,0.9319919517102616,67,gini,best
191,0.9319919517102616,48,entropy,random
285,0.9319919517102616,72,gini,random
124,0.93158953722334,32,gini,best
327,0.93158953722334,82,entropy,random
196,0.93158953722334,50,gini,best
183,0.93158953722334,46,entropy,random
244,0.93158953722334,62,gini,best
253,0.9311871227364185,64,gini,random
172,0.9311871227364185,44,gini,best
380,0.9311871227364185,96,gini,best
177,0.9311871227364185,45,gini,random
291,0.9311871227364185,73,entropy,random
79,0.930784708249497,20,entropy,random
329,0.930784708249497,83,gini,random
317,0.930784708249497,80,gini,random
97,0.9303822937625754,25,gini,random
219,0.9303822937625754,55,entropy,random
197,0.9303822937625754,50,gini,random
360,0.9303822937625754,91,gini,best
295,0.9303822937625754,74,entropy,random
260,0.9303822937625754,66,gini,best
155,0.9303822937625754,39,entropy,random
304,0.929979879275654,77,gini,best
271,0.929979879275654,68,entropy,random
345,0.929979879275654,87,gini,random
363,0.929979879275654,91,entropy,random
279,0.929979879275654,70,entropy,random
300,0.929979879275654,76,gini,best
211,0.929979879275654,53,entropy,random
377,0.9295774647887324,95,gini,random
71,0.9291750503018109,18,entropy,random
367,0.9291750503018109,92,entropy,random
185,0.9287726358148893,47,gini,random
325,0.9287726358148893,82,gini,random
395,0.9283702213279678,99,entropy,random
268,0.9283702213279678,68,gini,best
108,0.9283702213279678,28,gini,best
167,0.9283702213279678,42,entropy,random
143,0.9283702213279678,36,entropy,random
332,0.9283702213279678,84,gini,best
247,0.9275653923541247,62,entropy,random
163,0.9267605633802817,41,entropy,random
312,0.9267605633802817,79,gini,best
267,0.9259557344064386,67,entropy,random
299,0.9255533199195171,75,entropy,random
132,0.9251509054325956,34,gini,best
387,0.924748490945674,97,entropy,random
376,0.924748490945674,95,gini,best
368,0.923943661971831,93,gini,best
201,0.9211267605633803,51,gini,random
85,0.9207243460764587,22,gini,random
311,0.9203219315895372,78,entropy,random
145,0.9195171026156942,37,gini,random
251,0.9191146881287726,63,entropy,random
195,0.9187122736418512,49,entropy,random
123,0.9094567404426559,31,entropy,random
3,0.8985915492957747,1,entropy,random
17,0.8941649899396378,5,gini,random
21,0.8857142857142857,6,gini,random
23,0.8740442655935614,6,entropy,random
15,0.8647887323943662,4,entropy,random
11,0.8354124748490945,3,entropy,random
9,0.8120724346076459,3,gini,random
1,0.7826961770623743,1,gini,random
5,0.7826961770623743,2,gini,random
